time	V(ck)	V(d)	V(q)
1.202144000000003e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.204192000000005e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.242467687500010e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.245217187500000e-007	1.100000e+000	1.100000e+000	1.099998e+000
1.245517187500001e-007	1.100000e+000	1.100000e+000	1.100001e+000
1.248417187500012e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.250000000000000e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.250100000000000e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.250110000000000e-007	9.900000e-001	1.100000e+000	1.099233e+000
1.250130000000000e-007	7.700000e-001	1.100000e+000	1.098325e+000
1.250160000000000e-007	4.400000e-001	1.100000e+000	1.098225e+000
1.250200000000000e-007	0.000000e+000	1.100000e+000	1.099065e+000
1.250204000000000e-007	0.000000e+000	1.100000e+000	1.099531e+000
1.250212000000000e-007	0.000000e+000	1.100000e+000	1.100287e+000
1.250228000000000e-007	0.000000e+000	1.100000e+000	1.101048e+000
1.250260000000000e-007	0.000000e+000	1.100000e+000	1.101155e+000
1.250324000000000e-007	0.000000e+000	1.100000e+000	1.100606e+000
1.250452000000000e-007	0.000000e+000	1.100000e+000	1.100181e+000
1.250708000000001e-007	0.000000e+000	1.100000e+000	1.100052e+000
1.251220000000001e-007	0.000000e+000	1.100000e+000	1.100001e+000
1.252244000000002e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.258004526785718e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.263765053571433e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.269525580357149e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.275286107142864e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.281046633928580e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.286807160714295e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.292567687500010e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.295117187500000e-007	0.000000e+000	1.100000e+000	1.099997e+000
1.295417187500000e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.296617187499998e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.298317187499995e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.299531250000031e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.299725000000121e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.299900000000000e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.300000000000000e-007	2.911676e-012	1.100000e+000	1.100000e+000
1.300010000000000e-007	1.100000e-001	1.100000e+000	1.100762e+000
1.300030000000000e-007	3.300000e-001	1.100000e+000	1.101531e+000
1.300060000000000e-007	6.600000e-001	1.100000e+000	1.101628e+000
1.300100000000000e-007	1.100000e+000	1.100000e+000	1.101329e+000
1.300104000000000e-007	1.100000e+000	1.100000e+000	1.100925e+000
1.300112000000000e-007	1.100000e+000	1.100000e+000	1.100185e+000
1.300128000000000e-007	1.100000e+000	1.100000e+000	1.099321e+000
1.300160000000000e-007	1.100000e+000	1.100000e+000	1.098911e+000
1.300224000000000e-007	1.100000e+000	1.100000e+000	1.099236e+000
1.300352000000000e-007	1.100000e+000	1.100000e+000	1.099769e+000
1.300608000000001e-007	1.100000e+000	1.100000e+000	1.099983e+000
1.301120000000001e-007	1.100000e+000	1.100000e+000	1.100001e+000
1.302144000000002e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.304192000000005e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.342467687500010e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.345217187500000e-007	1.100000e+000	1.100000e+000	1.099998e+000
1.345517187500001e-007	1.100000e+000	1.100000e+000	1.100001e+000
1.348417187500012e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.350000000000000e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.350100000000000e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.350110000000000e-007	9.900000e-001	1.100000e+000	1.099233e+000
1.350130000000000e-007	7.700000e-001	1.100000e+000	1.098325e+000
1.350160000000000e-007	4.400000e-001	1.100000e+000	1.098225e+000
1.350200000000000e-007	0.000000e+000	1.100000e+000	1.099065e+000
1.350204000000000e-007	0.000000e+000	1.100000e+000	1.099531e+000
1.350212000000000e-007	0.000000e+000	1.100000e+000	1.100287e+000
1.350228000000000e-007	0.000000e+000	1.100000e+000	1.101048e+000
1.350260000000000e-007	0.000000e+000	1.100000e+000	1.101155e+000
1.350324000000000e-007	0.000000e+000	1.100000e+000	1.100606e+000
1.350452000000000e-007	0.000000e+000	1.100000e+000	1.100181e+000
1.350708000000001e-007	0.000000e+000	1.100000e+000	1.100052e+000
1.351220000000001e-007	0.000000e+000	1.100000e+000	1.100001e+000
1.352244000000002e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.358004526785718e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.363765053571433e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.369525580357148e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.375286107142864e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.381046633928579e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.386807160714295e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.392567687500010e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.395117187500000e-007	0.000000e+000	1.100000e+000	1.099997e+000
1.395417187500000e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.396617187500002e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.398317187500004e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.398543303571432e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.398769419642860e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.398995535714288e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.399221651785716e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.399447767857144e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.399673883928572e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.399900000000000e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.400000000000000e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.400010000000000e-007	1.100000e-001	1.100000e+000	1.100762e+000
1.400030000000000e-007	3.300000e-001	1.100000e+000	1.101531e+000
1.400060000000000e-007	6.600000e-001	1.100000e+000	1.101628e+000
1.400100000000000e-007	1.100000e+000	1.100000e+000	1.101329e+000
1.400104000000000e-007	1.100000e+000	1.100000e+000	1.100925e+000
1.400112000000000e-007	1.100000e+000	1.100000e+000	1.100185e+000
1.400128000000000e-007	1.100000e+000	1.100000e+000	1.099321e+000
1.400160000000000e-007	1.100000e+000	1.100000e+000	1.098911e+000
1.400224000000000e-007	1.100000e+000	1.100000e+000	1.099236e+000
1.400352000000000e-007	1.100000e+000	1.100000e+000	1.099769e+000
1.400608000000001e-007	1.100000e+000	1.100000e+000	1.099983e+000
1.401120000000001e-007	1.100000e+000	1.100000e+000	1.100001e+000
1.402144000000003e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.404192000000005e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.442467687500010e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.445217187500000e-007	1.100000e+000	1.100000e+000	1.099998e+000
1.445517187500001e-007	1.100000e+000	1.100000e+000	1.100001e+000
1.448417187500012e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.450000000000000e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.450100000000000e-007	1.100000e+000	1.100000e+000	1.100000e+000
1.450110000000000e-007	9.900000e-001	1.100000e+000	1.099233e+000
1.450130000000000e-007	7.700000e-001	1.100000e+000	1.098325e+000
1.450160000000000e-007	4.400000e-001	1.100000e+000	1.098225e+000
1.450200000000000e-007	0.000000e+000	1.100000e+000	1.099065e+000
1.450204000000000e-007	0.000000e+000	1.100000e+000	1.099531e+000
1.450212000000000e-007	0.000000e+000	1.100000e+000	1.100287e+000
1.450228000000000e-007	0.000000e+000	1.100000e+000	1.101048e+000
1.450260000000000e-007	0.000000e+000	1.100000e+000	1.101155e+000
1.450324000000000e-007	0.000000e+000	1.100000e+000	1.100606e+000
1.450452000000000e-007	0.000000e+000	1.100000e+000	1.100181e+000
1.450708000000001e-007	0.000000e+000	1.100000e+000	1.100052e+000
1.451220000000001e-007	0.000000e+000	1.100000e+000	1.100001e+000
1.452244000000002e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.458004526785718e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.463765053571433e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.469525580357148e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.475286107142864e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.481046633928579e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.486807160714295e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.492567687500010e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.495117187500000e-007	0.000000e+000	1.100000e+000	1.099997e+000
1.495417187500000e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.496617187499998e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.498317187499995e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.498543303571425e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.498769419642854e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.498995535714283e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.499221651785713e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.499447767857142e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.499673883928571e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.499900000000000e-007	0.000000e+000	1.100000e+000	1.100000e+000
1.500000000000000e-007	2.911676e-012	1.100000e+000	1.100000e+000
1.500010000000000e-007	1.100000e-001	1.100000e+000	1.100762e+000
1.500030000000000e-007	3.300000e-001	1.100000e+000	1.101531e+000
1.500060000000000e-007	6.600000e-001	1.100000e+000	1.101628e+000
1.500100000000000e-007	1.100000e+000	1.100000e+000	1.101329e+000
1.500104000000000e-007	1.100000e+000	1.056000e+000	1.100687e+000
1.500112000000000e-007	1.100000e+000	9.680000e-001	1.099579e+000
1.500128000000000e-007	1.100000e+000	7.920000e-001	1.098213e+000
1.500160000000000e-007	1.100000e+000	4.400000e-001	1.097216e+000
1.500200000000000e-007	1.100000e+000	2.084999e-013	1.097322e+000
1.500204000000000e-007	1.100000e+000	0.000000e+000	1.097639e+000
1.500212000000000e-007	1.100000e+000	0.000000e+000	1.098233e+000
1.500228000000000e-007	1.100000e+000	0.000000e+000	1.099184e+000
1.500260000000000e-007	1.100000e+000	0.000000e+000	1.100269e+000
1.500324000000000e-007	1.100000e+000	0.000000e+000	1.100826e+000
1.500452000000000e-007	1.100000e+000	0.000000e+000	1.100536e+000
1.500708000000000e-007	1.100000e+000	0.000000e+000	1.100065e+000
1.501220000000001e-007	1.100000e+000	0.000000e+000	1.099944e+000
1.502244000000002e-007	1.100000e+000	0.000000e+000	1.099985e+000
1.504292000000004e-007	1.100000e+000	0.000000e+000	1.100000e+000
1.508388000000009e-007	1.100000e+000	0.000000e+000	1.100000e+000
1.513270812500009e-007	1.100000e+000	0.000000e+000	1.100000e+000
1.518153625000009e-007	1.100000e+000	0.000000e+000	1.100000e+000
1.527919250000010e-007	1.100000e+000	0.000000e+000	1.100000e+000
1.542567687500010e-007	1.100000e+000	0.000000e+000	1.100000e+000
1.545217187500000e-007	1.100000e+000	0.000000e+000	1.100004e+000
1.545517187500001e-007	1.100000e+000	0.000000e+000	1.099999e+000
1.550000000000000e-007	1.100000e+000	0.000000e+000	1.100000e+000
1.550100000000000e-007	1.100000e+000	0.000000e+000	1.100000e+000
1.550110000000000e-007	9.900000e-001	0.000000e+000	1.099191e+000
1.550130000000000e-007	7.700000e-001	0.000000e+000	1.098199e+000
1.550160000000000e-007	4.400000e-001	0.000000e+000	1.098160e+000
1.550200000000000e-007	0.000000e+000	0.000000e+000	1.099406e+000
1.550204000000000e-007	0.000000e+000	0.000000e+000	1.099957e+000
1.550212000000000e-007	0.000000e+000	0.000000e+000	1.100813e+000
1.550228000000000e-007	0.000000e+000	0.000000e+000	1.101452e+000
1.550260000000000e-007	0.000000e+000	0.000000e+000	1.101239e+000
1.550324000000000e-007	0.000000e+000	0.000000e+000	1.100540e+000
1.550452000000000e-007	0.000000e+000	0.000000e+000	1.100146e+000
1.550634110581565e-007	0.000000e+000	0.000000e+000	1.100046e+000
1.550998331744696e-007	0.000000e+000	0.000000e+000	1.099988e+000
1.551654543978770e-007	0.000000e+000	0.000000e+000	1.100010e+000
1.552571330756534e-007	0.000000e+000	0.000000e+000	1.100001e+000
1.553698025381094e-007	0.000000e+000	0.000000e+000	1.099996e+000
1.555951414630216e-007	0.000000e+000	0.000000e+000	1.100001e+000
1.560213321790833e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.565096134290833e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.569978946790833e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.574861759290833e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.579744571790833e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.584627384290833e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.589510196790833e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.594393009290833e-007	0.000000e+000	0.000000e+000	1.099997e+000
1.595117187500000e-007	0.000000e+000	0.000000e+000	1.099998e+000
1.596565543918333e-007	0.000000e+000	0.000000e+000	1.099999e+000
1.597103287163334e-007	0.000000e+000	0.000000e+000	1.099999e+000
1.598178773653336e-007	0.000000e+000	0.000000e+000	1.099997e+000
1.598278773653336e-007	0.000000e+000	0.000000e+000	1.099998e+000
1.598478773653336e-007	0.000000e+000	0.000000e+000	1.100001e+000
1.598878773653337e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.599199999999999e-007	0.000000e+000	0.000000e+000	1.099999e+000
1.599672641920028e-007	0.000000e+000	0.000000e+000	1.099999e+000
1.599772641920028e-007	0.000000e+000	0.000000e+000	1.100001e+000
1.599800000000000e-007	0.000000e+000	0.000000e+000	1.100001e+000
1.599854716159943e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.599928296959656e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.600000000000000e-007	0.000000e+000	0.000000e+000	1.100000e+000
1.600007170304034e-007	7.887334e-002	0.000000e+000	1.100722e+000
1.600021510912103e-007	2.366200e-001	0.000000e+000	1.101650e+000
1.600050192128241e-007	5.521134e-001	0.000000e+000	1.102967e+000
1.600100000000000e-007	1.100000e+000	0.000000e+000	1.106009e+000
1.600104980787176e-007	1.100000e+000	0.000000e+000	1.106132e+000
1.600114942361528e-007	1.100000e+000	0.000000e+000	1.105985e+000
1.600134865510232e-007	1.100000e+000	0.000000e+000	1.104960e+000
1.600174711807639e-007	1.100000e+000	0.000000e+000	1.102843e+000
1.600254404402454e-007	1.100000e+000	0.000000e+000	1.100505e+000
1.600413789592085e-007	1.100000e+000	0.000000e+000	1.104403e+000
1.600732559971346e-007	1.100000e+000	0.000000e+000	9.203430e-001
1.601250539358452e-007	1.100000e+000	0.000000e+000	3.308491e-001
1.601849588216913e-007	1.100000e+000	0.000000e+000	7.025866e-003
1.602485459590517e-007	1.100000e+000	0.000000e+000	1.500643e-003
1.603388947613979e-007	1.100000e+000	0.000000e+000	1.985612e-003
1.604325642561215e-007	1.100000e+000	0.000000e+000	6.994242e-004
1.605892885749555e-007	1.100000e+000	0.000000e+000	1.389173e-003
1.607963341544206e-007	1.100000e+000	0.000000e+000	8.085310e-004
1.611134151382745e-007	1.100000e+000	0.000000e+000	1.105203e-003
1.616016963882745e-007	1.100000e+000	0.000000e+000	9.065084e-004
1.620899776382745e-007	1.100000e+000	0.000000e+000	8.755662e-004
1.625782588882745e-007	1.100000e+000	0.000000e+000	8.376176e-004
1.630665401382745e-007	1.100000e+000	0.000000e+000	8.091303e-004
1.635548213882745e-007	1.100000e+000	0.000000e+000	7.738862e-004
1.640431026382745e-007	1.100000e+000	0.000000e+000	7.485989e-004
1.645313838882746e-007	1.100000e+000	0.000000e+000	8.617999e-003
1.645413838882746e-007	1.100000e+000	0.000000e+000	5.148605e-003
1.645613838882747e-007	1.100000e+000	0.000000e+000	-1.081097e-003
1.646013838882748e-007	1.100000e+000	0.000000e+000	5.541383e-004
1.646813838882751e-007	1.100000e+000	0.000000e+000	-1.451243e-004
1.648413838882757e-007	1.100000e+000	0.000000e+000	-2.102424e-003
1.648513838882758e-007	1.100000e+000	0.000000e+000	-1.248392e-003
1.648713838882758e-007	1.100000e+000	0.000000e+000	4.090761e-004
1.649113838882760e-007	1.100000e+000	0.000000e+000	2.593643e-004
1.649299999999997e-007	1.100000e+000	0.000000e+000	2.768901e-004
1.649672322234472e-007	1.100000e+000	0.000000e+000	3.769961e-004
1.649772322234472e-007	1.100000e+000	0.000000e+000	1.979208e-004
1.649899999999999e-007	1.100000e+000	0.000000e+000	2.949255e-006
1.650000000000000e-007	1.100000e+000	0.000000e+000	4.387128e-005
1.650100000000000e-007	1.100000e+000	0.000000e+000	2.379269e-004
1.650110000000000e-007	9.900000e-001	0.000000e+000	-3.211924e-004
1.650130000000000e-007	7.700000e-001	0.000000e+000	-1.022953e-003
1.650160000000000e-007	4.400000e-001	0.000000e+000	-1.006764e-003
1.650200000000000e-007	0.000000e+000	0.000000e+000	1.663072e-004
1.650204000000000e-007	0.000000e+000	0.000000e+000	6.069317e-004
1.650212000000000e-007	0.000000e+000	0.000000e+000	1.306047e-003
1.650228000000000e-007	0.000000e+000	0.000000e+000	2.058068e-003
1.650260000000000e-007	0.000000e+000	0.000000e+000	2.224973e-003
1.650324000000000e-007	0.000000e+000	0.000000e+000	1.047564e-003
1.650452000000000e-007	0.000000e+000	0.000000e+000	-6.935081e-004
1.650708000000001e-007	0.000000e+000	0.000000e+000	-5.433905e-004
1.651017779279280e-007	0.000000e+000	0.000000e+000	2.367818e-004
1.651549445211517e-007	0.000000e+000	0.000000e+000	1.426851e-004
1.652176074263472e-007	0.000000e+000	0.000000e+000	-2.158907e-005
1.653429332367381e-007	0.000000e+000	0.000000e+000	8.963160e-006
1.655935848575199e-007	0.000000e+000	0.000000e+000	-1.682927e-006
1.660818661075199e-007	0.000000e+000	0.000000e+000	3.222581e-007
1.665701473575199e-007	0.000000e+000	0.000000e+000	2.700881e-008
1.675467098575199e-007	0.000000e+000	0.000000e+000	-2.360139e-010
1.690115536075200e-007	0.000000e+000	0.000000e+000	1.262565e-007
1.694998348575200e-007	0.000000e+000	0.000000e+000	5.390484e-006
1.695117187500000e-007	0.000000e+000	0.000000e+000	6.063057e-006
1.695354865349600e-007	0.000000e+000	0.000000e+000	4.496479e-006
1.695830221048801e-007	0.000000e+000	0.000000e+000	-3.697557e-007
1.696780932447201e-007	0.000000e+000	0.000000e+000	1.596467e-007
1.698098577203199e-007	0.000000e+000	0.000000e+000	-5.742028e-007
1.698398577203199e-007	0.000000e+000	0.000000e+000	6.218441e-007
1.699199999999999e-007	0.000000e+000	0.000000e+000	-1.281812e-006
1.699900000000000e-007	0.000000e+000	0.000000e+000	-3.240666e-008
1.700000000000000e-007	0.000000e+000	0.000000e+000	-1.534348e-006
1.700010000000000e-007	1.100000e-001	0.000000e+000	9.990239e-004
1.700030000000000e-007	3.300000e-001	0.000000e+000	2.275361e-003
1.700060000000000e-007	6.600000e-001	0.000000e+000	2.836555e-003
1.700100000000000e-007	1.100000e+000	0.000000e+000	2.454125e-003
1.700104000000000e-007	1.100000e+000	0.000000e+000	2.036927e-003
1.700112000000000e-007	1.100000e+000	0.000000e+000	1.234626e-003
1.700128000000000e-007	1.100000e+000	0.000000e+000	-7.944215e-006
1.700160000000000e-007	1.100000e+000	0.000000e+000	-1.195321e-003
1.700224000000000e-007	1.100000e+000	0.000000e+000	-1.664215e-003
1.700352000000000e-007	1.100000e+000	0.000000e+000	-1.336490e-003
1.700608000000001e-007	1.100000e+000	0.000000e+000	-3.638769e-004
1.701120000000001e-007	1.100000e+000	0.000000e+000	2.864633e-004
1.701966170097923e-007	1.100000e+000	0.000000e+000	4.956171e-005
1.703166377171756e-007	1.100000e+000	0.000000e+000	-1.079852e-005
1.704513549964033e-007	1.100000e+000	0.000000e+000	2.137501e-005
1.707207895548587e-007	1.100000e+000	0.000000e+000	-6.646454e-006
1.712090708048587e-007	1.100000e+000	0.000000e+000	8.057614e-007
1.716973520548587e-007	1.100000e+000	0.000000e+000	2.124580e-007
1.726739145548587e-007	1.100000e+000	0.000000e+000	1.447042e-007
1.736504770548587e-007	1.100000e+000	0.000000e+000	9.804353e-008
1.741387583048587e-007	1.100000e+000	0.000000e+000	-8.399293e-007
1.745217187500000e-007	1.100000e+000	0.000000e+000	7.752830e-005
1.745317187500001e-007	1.100000e+000	0.000000e+000	5.785539e-005
1.745517187500001e-007	1.100000e+000	0.000000e+000	9.685979e-006
1.745917187500003e-007	1.100000e+000	0.000000e+000	3.690885e-007
1.746717187500006e-007	1.100000e+000	0.000000e+000	-1.453602e-007
1.748317187500012e-007	1.100000e+000	0.000000e+000	-2.156648e-006
1.748617187500013e-007	1.100000e+000	0.000000e+000	3.248971e-007
1.749299999999997e-007	1.100000e+000	0.000000e+000	1.328739e-007
1.749534375000035e-007	1.100000e+000	0.000000e+000	-3.972331e-007
1.749824999999706e-007	1.100000e+000	0.000000e+000	-3.267392e-007
1.750000000000000e-007	1.100000e+000	0.000000e+000	3.812206e-007
1.750100000000000e-007	1.100000e+000	0.000000e+000	3.092342e-006
1.750110000000000e-007	9.900000e-001	0.000000e+000	-4.535776e-004
1.750130000000000e-007	7.700000e-001	0.000000e+000	-1.038368e-003
1.750160000000000e-007	4.400000e-001	0.000000e+000	-9.871741e-004
1.750200000000000e-007	0.000000e+000	0.000000e+000	1.714717e-004
1.750204000000000e-007	0.000000e+000	0.000000e+000	6.123237e-004
1.750212000000000e-007	0.000000e+000	0.000000e+000	1.313170e-003
1.750228000000000e-007	0.000000e+000	0.000000e+000	2.083078e-003
1.750260000000000e-007	0.000000e+000	0.000000e+000	2.391032e-003
1.750324000000000e-007	0.000000e+000	0.000000e+000	1.833700e-003
1.750452000000000e-007	0.000000e+000	0.000000e+000	6.445888e-004
1.750708000000001e-007	0.000000e+000	0.000000e+000	-3.890850e-004
1.751165738188141e-007	0.000000e+000	0.000000e+000	-2.717052e-004
1.751645260363744e-007	0.000000e+000	0.000000e+000	2.834729e-005
1.752576300576847e-007	0.000000e+000	0.000000e+000	-2.764849e-006
1.754438381003055e-007	0.000000e+000	0.000000e+000	3.089226e-007
1.758162541855470e-007	0.000000e+000	0.000000e+000	9.087254e-009
1.763045354355470e-007	0.000000e+000	0.000000e+000	6.559276e-008
1.767928166855470e-007	0.000000e+000	0.000000e+000	-1.979060e-008
1.772810979355470e-007	0.000000e+000	0.000000e+000	6.123446e-008
1.777693791855470e-007	0.000000e+000	0.000000e+000	-6.421033e-009
1.782576604355470e-007	0.000000e+000	0.000000e+000	6.138362e-008
1.787459416855470e-007	0.000000e+000	0.000000e+000	7.752533e-009
1.792342229355470e-007	0.000000e+000	0.000000e+000	5.974653e-007
1.795117187500000e-007	0.000000e+000	0.000000e+000	-3.833353e-005
1.795217187500000e-007	0.000000e+000	0.000000e+000	-2.113369e-005
1.795417187500000e-007	0.000000e+000	0.000000e+000	9.308183e-006
1.795817187499999e-007	0.000000e+000	0.000000e+000	-2.149409e-006
1.796617187499998e-007	0.000000e+000	0.000000e+000	1.137752e-006
1.798217187499995e-007	0.000000e+000	0.000000e+000	1.276156e-005
1.798517187499995e-007	0.000000e+000	0.000000e+000	-2.440566e-006
1.799900000000000e-007	0.000000e+000	0.000000e+000	7.093146e-007
1.800000000000000e-007	2.911676e-012	0.000000e+000	1.844995e-006
1.800010000000000e-007	1.100000e-001	0.000000e+000	1.001221e-003
1.800030000000000e-007	3.300000e-001	0.000000e+000	2.276168e-003
1.800060000000000e-007	6.600000e-001	0.000000e+000	2.836697e-003
1.800100000000000e-007	1.100000e+000	0.000000e+000	2.454493e-003
1.800104000000000e-007	1.100000e+000	0.000000e+000	2.037477e-003
1.800112000000000e-007	1.100000e+000	0.000000e+000	1.235383e-003
1.800128000000000e-007	1.100000e+000	0.000000e+000	-7.297916e-006
1.800160000000000e-007	1.100000e+000	0.000000e+000	-1.195339e-003
1.800224000000000e-007	1.100000e+000	0.000000e+000	-1.665165e-003
1.800352000000000e-007	1.100000e+000	0.000000e+000	-1.337482e-003
1.800608000000001e-007	1.100000e+000	0.000000e+000	-3.632169e-004
1.801120000000001e-007	1.100000e+000	0.000000e+000	2.866930e-004
1.801963761750242e-007	1.100000e+000	0.000000e+000	5.013311e-005
1.803176886971069e-007	1.100000e+000	0.000000e+000	-9.959441e-006
1.804518908726663e-007	1.100000e+000	0.000000e+000	2.138551e-005
1.807202952237851e-007	1.100000e+000	0.000000e+000	-6.677439e-006
1.812085764737851e-007	1.100000e+000	0.000000e+000	8.055576e-007
1.826734202237851e-007	1.100000e+000	0.000000e+000	1.477783e-007
1.836499827237851e-007	1.100000e+000	0.000000e+000	1.009248e-007
1.841382639737851e-007	1.100000e+000	0.000000e+000	-8.286630e-007
1.845217187500000e-007	1.100000e+000	0.000000e+000	7.766652e-005
1.845317187500000e-007	1.100000e+000	0.000000e+000	5.787895e-005
1.845517187500001e-007	1.100000e+000	0.000000e+000	9.567771e-006
1.845917187500003e-007	1.100000e+000	0.000000e+000	3.978265e-007
1.846717187500006e-007	1.100000e+000	0.000000e+000	-1.602545e-007
1.848317187500012e-007	1.100000e+000	0.000000e+000	-2.342372e-006
1.848617187500013e-007	1.100000e+000	0.000000e+000	3.626357e-007
1.849299999999997e-007	1.100000e+000	0.000000e+000	1.282186e-007
1.849534375000035e-007	1.100000e+000	0.000000e+000	-3.572044e-007
1.849824999999706e-007	1.100000e+000	0.000000e+000	-3.122372e-007
1.850000000000000e-007	1.100000e+000	0.000000e+000	3.690523e-007
1.850100000000000e-007	1.100000e+000	0.000000e+000	3.055270e-006
1.850110000000000e-007	9.900000e-001	0.000000e+000	-4.534840e-004
1.850130000000000e-007	7.700000e-001	0.000000e+000	-1.037806e-003
1.850160000000000e-007	4.400000e-001	0.000000e+000	-9.862877e-004
1.850200000000000e-007	0.000000e+000	0.000000e+000	1.713122e-004
1.850204000000000e-007	0.000000e+000	0.000000e+000	6.120101e-004
1.850212000000000e-007	0.000000e+000	0.000000e+000	1.312728e-003
1.850228000000000e-007	0.000000e+000	0.000000e+000	2.082986e-003
1.850260000000000e-007	0.000000e+000	0.000000e+000	2.392268e-003
1.850324000000000e-007	0.000000e+000	0.000000e+000	1.835919e-003
1.850452000000000e-007	0.000000e+000	0.000000e+000	6.452361e-004
1.850708000000001e-007	0.000000e+000	0.000000e+000	-3.877764e-004
1.851169149088821e-007	0.000000e+000	0.000000e+000	-2.673196e-004
1.851646759243937e-007	0.000000e+000	0.000000e+000	2.974376e-005
1.852584519969215e-007	0.000000e+000	0.000000e+000	-2.876666e-006
1.854460041419773e-007	0.000000e+000	0.000000e+000	2.607194e-007
1.858211084320889e-007	0.000000e+000	0.000000e+000	-2.104396e-008
1.863093896820889e-007	0.000000e+000	0.000000e+000	5.544643e-008
1.867976709320889e-007	0.000000e+000	0.000000e+000	-2.484012e-008
1.872859521820889e-007	0.000000e+000	0.000000e+000	5.793481e-008
1.877742334320890e-007	0.000000e+000	0.000000e+000	-7.479684e-009
1.882625146820890e-007	0.000000e+000	0.000000e+000	5.984111e-008
1.887507959320890e-007	0.000000e+000	0.000000e+000	7.570634e-009
1.892390771820890e-007	0.000000e+000	0.000000e+000	6.174894e-007
1.895117187500000e-007	0.000000e+000	0.000000e+000	-3.815231e-005
